N_LEVELS,N_PROF,salinity
0,8663,32.376163482666016
0,8679,33.672000885009766
0,8681,34.650001525878906
0,8682,34.474998474121094
0,8684,35.78310012817383
0,8695,34.13990783691406
0,8709,33.764400482177734
0,8711,-10000000000.0
0,8719,33.970340728759766
0,8729,35.314998626708984
0,8733,35.652000427246094
0,8736,-10000000000.0
0,8738,33.77000045776367
0,8741,36.8380012512207
0,8747,-10000000000.0
0,8756,31.718000411987305
0,8757,34.277000427246094
0,8764,36.72883605957031
0,8770,32.380001068115234
0,8779,33.77399826049805
0,8780,36.047000885009766
0,8781,36.691001892089844
0,8782,34.411598205566406
0,8783,36.46699905395508
0,8804,35.87200164794922
0,8808,35.90660095214844
0,8821,35.058998107910156
0,8826,32.415000915527344
0,8827,35.7239990234375
0,8828,36.69599914550781
0,8830,35.76599884033203
0,8843,34.02166748046875
0,8851,35.69395446777344
0,8852,-10000000000.0
0,8862,35.27899932861328
0,8865,39.007999420166016
0,8866,34.59000015258789
0,8886,35.439998626708984
0,8887,34.29600143432617
0,8888,32.80080032348633
0,8892,35.229000091552734
0,8893,34.76100158691406
0,8904,34.81143569946289
0,8911,34.72800064086914
0,8912,33.88182067871094
0,8914,33.882999420166016
0,8919,36.0989990234375
0,8927,34.138301849365234
0,8938,31.04400062561035
0,8939,34.20600128173828
0,8940,34.11726760864258
0,8941,-10000000000.0
0,8944,35.56669998168945
0,8945,35.28200149536133
0,8956,32.378395080566406
0,8967,36.120574951171875
0,8968,33.42120361328125
0,8970,35.56700134277344
0,8972,37.05318069458008
0,8975,36.643001556396484
0,8976,-10000000000.0
0,8977,37.4263801574707
0,8978,35.375
0,8979,36.10200119018555
0,8981,37.17599868774414
0,8985,34.40299987792969
0,9008,33.85100173950195
0,9009,35.07740020751953
0,9010,34.72999954223633
0,9020,32.2599983215332
0,9033,36.096412658691406
0,9034,35.86290740966797
0,9037,35.633201599121094
0,9062,34.36399841308594
0,9066,34.95000076293945
0,9068,-10000000000.0
0,9071,32.67509841918945
0,9073,35.018001556396484
0,9074,35.841835021972656
0,9075,33.04399871826172
0,9077,35.990966796875
0,9079,33.90380096435547
0,9080,35.78746032714844
0,9103,34.0894889831543
0,9106,39.180999755859375
0,9122,34.634700775146484
0,9123,34.27000045776367
0,9125,35.05400085449219
0,9132,0.0
0,9137,36.42580032348633
0,9144,32.25
0,9156,34.13750076293945
0,9162,34.99919891357422
0,9170,34.038516998291016
0,9176,37.21099853515625
0,9177,33.944000244140625
0,9179,38.611000061035156
0,9180,36.60100173950195
0,9181,35.220001220703125
0,9182,34.334800720214844
0,9184,35.12649917602539
0,9187,34.99700164794922
0,9202,-10000000000.0
0,9205,36.45800018310547
0,9209,35.000999450683594
0,9210,35.48619842529297
0,9211,39.3849983215332
0,9213,34.07379913330078
0,9214,34.810001373291016
0,9229,34.891998291015625
0,9230,34.62699890136719
0,9233,35.71030044555664
0,9237,32.48099899291992
0,9238,33.83700180053711
0,9254,-10000000000.0
0,9255,-10000000000.0
0,9260,33.94020080566406
0,9261,34.47999954223633
0,9262,-10000000000.0
0,9263,34.928001403808594
0,9265,37.38399887084961
0,9266,-10000000000.0
0,9267,35.28369903564453
0,9280,33.18906784057617
0,9286,36.02646255493164
0,9288,35.53960037231445
0,9291,35.37620162963867
0,9316,34.0439453125
0,9330,33.91569900512695
0,9331,35.8827018737793
0,9334,34.7328987121582
0,9335,35.64699935913086
0,9336,-10000000000.0
0,9338,36.54399871826172
0,9339,35.819000244140625
0,9340,35.641998291015625
0,9351,32.3577766418457
0,9358,35.7952766418457
0,9360,36.151588439941406
0,9362,36.06611633300781
0,9366,33.56100082397461
0,9367,-10000000000.0
0,9368,36.11920166015625
0,9369,33.68299865722656
0,9370,33.799400329589844
0,9371,35.54800033569336
0,9373,32.56639862060547
0,9374,34.72833251953125
0,9376,37.30500030517578
0,9377,-10000000000.0
0,9379,32.729000091552734
0,9396,35.50379943847656
0,9397,32.43199920654297
0,9398,36.23699951171875
0,9399,36.922855377197266
0,9402,35.92390060424805
0,9404,35.12070083618164
0,9413,33.07046127319336
0,9419,-10000000000.0
0,9421,33.87699890136719
0,9424,-10000000000.0
0,9429,32.41599655151367
0,9431,29.84000015258789
0,9447,35.62312316894531
0,9449,36.00865173339844
0,9453,33.987186431884766
0,9460,36.52899932861328
0,9462,33.94599914550781
0,9463,18.62700080871582
0,9465,-10000000000.0
0,9469,38.87459945678711
0,9471,36.73699951171875
0,9474,34.47926330566406
0,9496,34.361000061035156
0,9497,35.64400100708008
0,9502,36.68001937866211
0,9503,36.37699890136719
0,9506,34.903900146484375
0,9511,36.805999755859375
0,9534,34.566001892089844
0,9535,35.20280075073242
0,9536,34.26300048828125
0,9541,33.97800064086914
0,9542,34.64400100708008
0,9543,34.66999816894531
0,9561,36.05415344238281
0,9569,37.27299880981445
0,9570,34.034000396728516
0,9574,35.62200164794922
0,9575,36.3120002746582
0,9578,37.0880012512207
0,9580,35.634300231933594
0,9604,36.02232360839844
0,9607,-10000000000.0
0,9608,35.03300094604492
0,9609,36.01884078979492
0,9612,34.571998596191406
0,9613,-10000000000.0
0,9616,-10000000000.0
0,9635,36.108821868896484
0,9640,33.70290756225586
0,9644,34.928001403808594
0,9645,35.560699462890625
0,9663,35.481346130371094
0,9673,33.41032028198242
0,9674,35.880836486816406
0,9675,36.762001037597656
0,9678,36.24800109863281
0,9689,36.13651657104492
0,9699,34.83700180053711
0,9701,36.32699966430664
0,9714,-10000000000.0
0,9715,-10000000000.0
0,9716,34.89250183105469
0,9717,36.63199996948242
0,9718,33.76380157470703
0,9721,35.95600128173828
0,9722,35.17499923706055
0,9726,33.945499420166016
0,9742,34.540000915527344
0,9743,39.37200164794922
0,9744,36.474998474121094
0,9745,37.27199935913086
0,9747,38.887001037597656
0,9768,36.00887680053711
0,9772,35.13600158691406
0,9773,34.900001525878906
0,9774,34.611000061035156
0,9776,36.60409927368164
0,9777,35.00600051879883
0,9784,32.13999938964844
0,9807,32.90700149536133
0,9808,37.13383865356445
0,9811,-10000000000.0
0,9812,34.6150016784668
0,9814,34.48871612548828
0,9815,35.64500045776367
0,9820,36.665000915527344
0,9826,34.13600540161133
0,9842,35.86738586425781
0,9844,33.04199981689453
0,9848,33.84700012207031
0,9849,33.979759216308594
0,9851,34.729000091552734
0,9852,-10000000000.0
0,9857,35.542198181152344
0,9869,36.0355110168457
0,9873,33.275001525878906
0,9874,36.380001068115234
0,9875,32.50899887084961
0,9876,34.64099884033203
0,9879,37.10599899291992
0,9880,34.046958923339844
0,9881,33.97999954223633
0,9883,34.39509963989258
0,9890,32.22999954223633
0,9891,35.97377395629883
0,9896,34.7546501159668
0,9898,35.955299377441406
0,9901,37.07400131225586
0,9903,35.75
0,9904,34.00199890136719
0,9905,37.95949935913086
0,9918,-10000000000.0
0,9938,33.871299743652344
0,9940,-10000000000.0
0,9942,34.96580123901367
0,9943,34.53384780883789
0,9945,33.911399841308594
0,9963,34.33399963378906
0,9964,-10000000000.0
0,9965,35.08000183105469
0,9967,35.887001037597656
0,9968,-10000000000.0
0,9972,34.56999969482422
0,9980,39.10041809082031
0,9987,35.98735427856445
0,9994,-10000000000.0
0,9995,34.82490158081055
0,9997,-10000000000.0
0,9998,36.165000915527344
1,19,35.01409912109375
1,21,32.262001037597656
1,23,34.57699966430664
1,32,36.10569763183594
1,45,34.61199951171875
1,47,35.68239974975586
1,71,39.23099899291992
1,72,35.15682601928711
1,78,35.215999603271484
1,90,32.412078857421875
1,104,34.3213005065918
1,107,35.21969985961914
1,112,35.7588005065918
1,128,33.748355865478516
1,129,36.089332580566406
1,132,34.810604095458984
1,145,36.10280227661133
1,155,36.9630012512207
1,156,34.99919891357422
1,160,35.489498138427734
1,165,36.17399978637695
1,176,35.97906494140625
1,187,35.36000061035156
1,206,-10000000000.0
1,212,33.80799865722656
1,235,-10000000000.0
1,239,-10000000000.0
1,240,33.79439926147461
1,241,33.81700134277344
1,260,-10000000000.0
1,262,35.83660125732422
1,263,33.30601119995117
1,264,36.13159942626953
1,282,33.66957092285156
1,284,-10000000000.0
1,285,36.06169891357422
1,295,35.76900863647461
1,296,34.40420150756836
1,299,-10000000000.0
1,301,34.72800064086914
1,325,36.53684616088867
1,337,35.19523239135742
1,346,34.13090133666992
1,347,38.137001037597656
1,349,-10000000000.0
1,350,35.544898986816406
1,376,33.88267135620117
1,383,34.30799865722656
1,393,35.60609817504883
1,409,33.7103385925293
1,425,35.57979965209961
1,430,35.96975326538086
1,438,35.20717239379883
1,448,34.840999603271484
1,479,34.832000732421875
1,485,35.97200012207031
1,488,34.01689910888672
1,513,33.64699935913086
1,516,39.14899826049805
1,517,35.39699935913086
1,535,37.054832458496094
1,536,36.57899856567383
1,537,37.061832427978516
1,538,37.56999969482422
1,540,38.97700119018555
1,542,34.44889831542969
1,557,36.07266616821289
1,566,36.33100128173828
1,570,33.72999954223633
1,577,35.439701080322266
1,600,34.07400131225586
1,606,34.73699951171875
1,611,-10000000000.0
1,612,34.505001068115234
1,628,-10000000000.0
1,629,36.49399948120117
1,635,36.41600036621094
1,655,33.86759948730469
1,668,34.448974609375
1,670,35.934871673583984
1,674,-10000000000.0
1,686,35.6775016784668
1,691,35.797000885009766
1,693,35.0161018371582
1,696,35.83700180053711
1,723,-10000000000.0
1,727,34.17259979248047
1,732,35.87300109863281
1,733,36.40299987792969
1,734,35.47420120239258
1,736,34.703521728515625
1,760,35.45840072631836
1,762,-10000000000.0
1,765,35.638999938964844
1,797,-10000000000.0
1,805,38.231998443603516
1,821,35.400238037109375
1,824,33.76069259643555
1,836,35.10300064086914
1,839,34.9739990234375
1,845,34.824501037597656
1,854,-10000000000.0
1,871,5.614999771118164
1,899,35.99981689453125
1,901,34.70899963378906
1,903,36.042999267578125
1,936,33.768001556396484
1,938,35.69860076904297
1,939,37.23383712768555
1,943,35.06209945678711
1,948,34.2765998840332
1,950,36.20003890991211
1,952,-10000000000.0
1,967,36.04738235473633
1,976,34.498565673828125
1,979,32.66270065307617
1,980,34.682830810546875
1,982,33.710201263427734
1,1022,35.97623062133789
1,1033,34.06751251220703
1,1037,33.75
1,1038,35.224998474121094
1,1043,-10000000000.0
1,1051,35.964576721191406
1,1062,37.24100112915039
1,1063,-10000000000.0
1,1065,33.80500030517578
1,1079,34.629295349121094
1,1083,34.28099822998047
1,1084,-10000000000.0
1,1086,35.580299377441406
1,1088,34.43899917602539
1,1092,36.07500076293945
1,1095,34.55484390258789
1,1110,32.394405364990234
1,1125,35.4734992980957
1,1126,35.86899948120117
1,1127,35.215999603271484
1,1135,35.851600646972656
1,1156,35.847999572753906
1,1161,35.700199127197266
1,1177,35.93979263305664
1,1190,34.845001220703125
1,1195,35.9921989440918
1,1205,34.767860412597656
1,1208,35.21392059326172
1,1209,34.90958786010742
1,1216,37.64799880981445
1,1228,36.01303482055664
1,1230,36.39659881591797
1,1231,38.810001373291016
1,1253,33.75490188598633
1,1264,35.10459899902344
1,1265,33.89899826049805
1,1269,35.262001037597656
1,1279,35.700130462646484
1,1283,35.878257751464844
1,1291,36.269840240478516
1,1294,33.889705657958984
1,1296,34.737998962402344
1,1297,35.62099838256836
1,1333,35.44499969482422
1,1334,-10000000000.0
1,1337,34.39720153808594
1,1360,36.569000244140625
1,1361,36.402000427246094
1,1362,35.933998107910156
1,1364,35.61688232421875
1,1365,35.525001525878906
1,1387,36.21184158325195
1,1388,36.924800872802734
1,1390,-10000000000.0
1,1391,35.99599838256836
1,1394,-10000000000.0
1,1410,36.8380012512207
1,1413,35.65019989013672
1,1416,34.88679885864258
1,1427,36.155399322509766
1,1428,36.08591842651367
1,1430,35.99214553833008
1,1436,35.86648178100586
1,1439,37.41600036621094
1,1443,36.70600128173828
1,1466,34.5359992980957
1,1469,-10000000000.0
1,1473,35.73860168457031
1,1478,-10000000000.0
1,1501,34.80177307128906
1,1506,34.79460144042969
1,1508,35.270999908447266
1,1509,35.45500183105469
1,1510,37.37681579589844
1,1512,35.97129821777344
1,1515,34.10060119628906
1,1538,35.98685073852539
1,1550,36.507999420166016
1,1554,37.17100143432617
1,1575,36.14332580566406
1,1578,35.87686538696289
1,1585,35.7692985534668
1,1586,37.10300064086914
1,1587,35.83789825439453
1,1588,36.691001892089844
1,1589,34.83700180053711
1,1595,-10000000000.0
1,1613,32.78451919555664
1,1621,-10000000000.0
1,1622,36.08634567260742
1,1629,37.792999267578125
1,1630,34.027400970458984
1,1632,35.71900177001953
1,1654,-10000000000.0
1,1660,34.75199890136719
1,1661,33.928001403808594
1,1662,34.2150993347168
1,1664,-10000000000.0
1,1666,35.382999420166016
1,1669,35.7140007019043
1,1680,-10000000000.0
1,1682,34.59098434448242
1,1684,-10000000000.0
1,1691,35.68949890136719
1,1693,34.984798431396484
1,1697,36.737998962402344
1,1716,34.3755989074707
1,1719,35.75659942626953
1,1720,36.91786575317383
1,1742,-10000000000.0
1,1747,37.707000732421875
1,1761,35.900142669677734
1,1763,35.95033264160156
1,1769,35.667999267578125
1,1770,36.724998474121094
1,1771,36.275001525878906
1,1774,33.80400085449219
1,1779,36.76900100708008
1,1808,33.86170959472656
1,1821,35.9990119934082
1,1828,33.739200592041016
1,1829,33.78419876098633
1,1830,35.882999420166016
1,1850,-10000000000.0
1,1879,33.46718978881836
1,1889,37.05636978149414
1,1892,36.16163635253906
1,1893,36.72100067138672
1,1909,36.040306091308594
1,1911,34.580631256103516
1,1919,-10000000000.0
1,1951,35.77199935913086
1,1954,34.777000427246094
1,1980,34.36119842529297
1,1998,37.8120002746582
1,2000,34.801300048828125
1,2022,33.99357223510742
1,2029,36.0465202331543
1,2041,34.29029846191406
1,2043,35.67100143432617
1,2045,35.765098571777344
1,2058,34.342803955078125
1,2060,35.51420593261719
1,2080,35.625999450683594
1,2085,36.00699996948242
1,2087,34.255001068115234
1,2099,32.38203048706055
1,2108,35.97515106201172
1,2112,34.423362731933594
1,2123,36.69900131225586
1,2125,35.8650016784668
1,2128,32.62900161743164
1,2149,34.60633087158203
1,2157,35.05939865112305
1,2160,32.42499923706055
1,2161,36.33599853515625
1,2187,-10000000000.0
1,2190,-10000000000.0
1,2194,-10000000000.0
1,2195,38.96099853515625
1,2225,-10000000000.0
1,2226,35.52199935913086
1,2252,37.166831970214844
1,2255,38.000999450683594
1,2259,36.20800018310547
1,2260,32.84700012207031
1,2262,-10000000000.0
1,2290,35.78300094604492
1,2292,36.03099822998047
1,2293,33.83599853515625
1,2295,36.81700134277344
1,2296,34.489898681640625
1,2321,35.361000061035156
1,2322,34.91780090332031
1,2325,35.68899917602539
1,2329,-10000000000.0
1,2333,34.777000427246094
1,2337,35.08940124511719
1,2361,35.60300064086914
1,2362,36.19499969482422
1,2365,34.980499267578125
1,2368,34.492000579833984
1,2385,35.97800064086914
1,2391,37.03300094604492
1,2392,36.393001556396484
1,2394,37.28790283203125
1,2409,-10000000000.0
1,2414,35.970001220703125
1,2416,35.69660186767578
1,2417,35.935001373291016
1,2418,35.3120002746582
1,2419,35.27190017700195
1,2435,35.08999252319336
1,2436,-10000000000.0
1,2439,35.367000579833984
1,2442,-10000000000.0
1,2461,-10000000000.0
1,2465,35.09000015258789
1,2466,34.79119873046875
1,2487,35.70119857788086
1,2490,35.24399948120117
1,2500,34.15769958496094
1,2501,35.65019226074219
1,2513,35.38242721557617
1,2521,-10000000000.0
1,2525,34.30139923095703
1,2527,35.32749938964844
1,2528,35.520999908447266
1,2529,34.44261169433594
1,2531,35.68980026245117
1,2549,34.629642486572266
1,2565,34.394195556640625
1,2577,36.08894348144531
1,2580,6.901000022888184
1,2581,-10000000000.0
1,2582,35.97999954223633
1,2586,36.500999450683594
1,2588,34.96780014038086
1,2602,34.907806396484375
1,2604,34.944000244140625
1,2607,33.74290084838867
1,2625,36.03936004638672
1,2645,36.20684051513672
1,2646,33.770999908447266
1,2647,34.96200180053711
1,2650,35.70000076293945
1,2652,-10000000000.0
1,2669,36.09846878051758
1,2671,-10000000000.0
1,2672,36.0676383972168
1,2674,34.93467712402344
1,2680,33.86399841308594
1,2684,35.229400634765625
1,2685,33.845001220703125
1,2708,35.98594284057617
1,2714,34.410400390625
1,2715,34.917999267578125
1,2719,36.13800048828125
1,2720,34.757999420166016
1,2721,34.61389923095703
1,2722,34.42599868774414
1,2725,38.21099853515625
1,2745,-10000000000.0
1,2749,35.94599914550781
1,2750,36.22200012207031
1,2752,-10000000000.0
1,2754,34.980201721191406
1,2756,36.68899917602539
1,2757,36.16600036621094
1,2787,33.14422607421875
1,2819,36.29800033569336
1,2821,-10000000000.0
1,2828,-10000000000.0
1,2830,35.650001525878906
1,2846,34.80418014526367
1,2852,36.10940933227539
1,2865,34.99700164794922
1,2866,36.41699981689453
1,2869,36.27383804321289
1,2873,35.45100021362305
1,2894,-10000000000.0
1,2895,35.4379997253418
1,2913,-10000000000.0
1,2941,-10000000000.0
1,2945,35.56610107421875
1,2954,35.01100158691406
1,2955,35.338199615478516
1,2969,-10000000000.0
1,2983,34.460601806640625
1,2984,-10000000000.0
1,2986,33.26599884033203
1,2987,36.39400100708008
1,2991,36.145999908447266
1,3003,34.71229934692383
1,3007,36.097198486328125
1,3016,35.894798278808594
1,3021,34.375
1,3040,-10000000000.0
1,3041,35.86399841308594
1,3042,34.73460006713867
1,3043,31.70400047302246
1,3053,35.964820861816406
1,3061,34.04759979248047
1,3089,35.4906005859375
1,3092,35.48885726928711
1,3100,36.000492095947266
1,3108,35.6515007019043
1,3109,34.790000915527344
1,3111,36.01499938964844
1,3124,32.3724365234375
1,3140,35.13869857788086
1,3142,35.6510009765625
1,3143,35.65599822998047
1,3150,35.87393569946289
1,3155,35.44731140136719
1,3156,35.93651580810547
1,3157,34.42180633544922
1,3189,36.073219299316406
1,3194,36.040199279785156
1,3206,-10000000000.0
1,3208,32.895999908447266
1,3252,35.802101135253906
1,3253,37.57048416137695
1,3265,34.134971618652344
1,3285,-10000000000.0
1,3293,35.327999114990234
1,3295,35.888999938964844
1,3304,34.09263610839844
1,3306,-10000000000.0
1,3319,35.6172981262207
1,3320,35.523799896240234
1,3321,35.391700744628906
1,3323,36.191001892089844
1,3325,35.795101165771484
1,3326,-10000000000.0
1,3341,-10000000000.0
1,3354,-10000000000.0
1,3357,-10000000000.0
1,3360,37.5260009765625
1,3365,-10000000000.0
1,3388,34.73099899291992
1,3395,35.988990783691406
1,3408,36.323001861572266
1,3409,34.56039810180664
1,3410,18.47800064086914
1,3411,36.132598876953125
1,3430,-10000000000.0
1,3437,34.68147277832031
1,3440,36.51499938964844
1,3443,35.290000915527344
1,3444,37.52199935913086
1,3448,-10000000000.0
1,3464,34.79969024658203
1,3465,34.55267333984375
1,3479,32.768489837646484
1,3482,35.962284088134766
1,3486,35.60456466674805
1,3490,34.96500015258789
1,3492,35.385398864746094
1,3495,35.50899887084961
1,3503,35.98060989379883
1,3513,34.14799880981445
1,3514,-10000000000.0
1,3515,34.754600524902344
1,3516,35.07600021362305
1,3517,34.452545166015625
1,3520,30.156999588012695
1,3521,35.140899658203125
1,3541,35.823001861572266
1,3545,35.57899856567383
1,3548,37.10300064086914
1,3550,33.887001037597656
1,3590,-10000000000.0
1,3593,-10000000000.0
1,3597,34.942779541015625
1,3601,36.59400177001953
1,3603,34.43259811401367
1,3604,33.95600128173828
1,3605,36.999000549316406
1,3625,36.09264373779297
1,3643,36.183837890625
1,3651,-10000000000.0
1,3668,33.82500076293945
1,3686,36.67100143432617
1,3689,33.84600067138672
1,3690,36.69499969482422
1,3692,-10000000000.0
1,3707,34.64106369018555
1,3711,35.68715286254883
1,3725,-10000000000.0
1,3726,36.4119987487793
1,3728,34.58399963378906
1,3731,36.34299850463867
1,3732,39.2599983215332
1,3733,34.876399993896484
1,3734,36.321998596191406
1,3753,33.85380172729492
1,3755,35.35179901123047
1,3756,35.2140998840332
1,3764,36.11896514892578
1,3767,36.26313018798828
1,3768,35.89152526855469
1,3776,34.5802001953125
1,3810,35.963138580322266
1,3814,35.694828033447266
1,3815,35.094398498535156
1,3820,35.051998138427734
1,3835,34.12158966064453
1,3838,33.83700180053711
1,3843,34.15700149536133
1,3846,34.99420166015625
1,3856,34.76865768432617
1,3864,35.60340118408203
1,3865,-10000000000.0
1,3868,37.36382293701172
1,3870,37.2130012512207
1,3871,34.98500061035156
1,3893,35.04600143432617
1,3895,36.64699935913086
1,3913,36.184085845947266
1,3919,34.31800079345703
1,3930,34.12998962402344
1,3947,33.862701416015625
1,3950,35.57809829711914
1,3951,34.254398345947266
1,3952,36.11399841308594
1,3953,35.16699981689453
1,3954,35.025001525878906
1,3959,7.103000164031982
1,3960,34.04899978637695
1,3985,34.35020065307617
1,3987,35.82699966430664
1,3988,34.703800201416016
1,3992,34.71649932861328
1,3993,37.117000579833984
1,3994,33.69499969482422
1,3997,35.03699493408203
1,4015,-10000000000.0
1,4019,36.380001068115234
1,4020,35.78900146484375
1,4038,34.0369987487793
1,4039,35.62099838256836
1,4042,-10000000000.0
1,4059,-10000000000.0
1,4062,36.590999603271484
1,4064,36.94300079345703
1,4068,37.2760009765625
1,4069,34.942623138427734
1,4087,-10000000000.0
1,4088,36.481998443603516
1,4090,38.54999923706055
1,4092,34.040401458740234
1,4126,34.061500549316406
1,4130,37.37384033203125
1,4131,34.758399963378906
1,4133,35.11309814453125
1,4140,34.79160690307617
1,4144,34.06023025512695
1,4155,36.14540100097656
1,4168,-10000000000.0
1,4170,36.0856819152832
1,4180,35.34885787963867
1,4186,-10000000000.0
1,4203,36.045867919921875
1,4206,-10000000000.0
1,4214,36.20989990234375
1,4216,-10000000000.0
1,4217,34.689998626708984
1,4218,35.587100982666016
1,4219,35.444000244140625
1,4220,34.680599212646484
1,4223,-10000000000.0
1,4225,35.4109992980957
1,4226,37.297000885009766
1,4254,35.30939865112305
1,4257,35.70600128173828
1,4258,34.54399871826172
1,4260,35.911800384521484
1,4262,36.4010009765625
1,4273,32.36683654785156
1,4276,-10000000000.0
1,4281,35.957481384277344
1,4289,36.101078033447266
1,4296,34.768001556396484
1,4319,34.14899826049805
1,4326,35.27370071411133
1,4327,34.77799987792969
1,4348,35.96333312988281
1,4356,37.01383972167969
1,4357,33.42900085449219
1,4358,-10000000000.0
1,4362,39.20100021362305
1,4378,34.23890686035156
1,4388,36.019996643066406
1,4398,36.68000030517578
1,4416,36.02650833129883
1,4427,-10000000000.0
1,4460,-10000000000.0
1,4462,34.70000076293945
1,4464,35.45985412597656
1,4473,32.3701057434082
1,4484,35.02180099487305
1,4489,-10000000000.0
1,4492,34.96799850463867
1,4493,35.89400100708008
1,4494,35.62900161743164
1,4508,34.50954818725586
1,4512,35.97720718383789
1,4524,35.60940170288086
1,4548,35.00410079956055
1,4549,35.65959930419922
1,4557,34.115360260009766
1,4569,39.194732666015625
1,4585,34.527000427246094
1,4586,35.273826599121094
1,4587,34.25299835205078
1,4589,35.76599884033203
1,4590,37.172000885009766
1,4606,36.028236389160156
1,4607,35.98823547363281
1,4614,35.469970703125
1,4618,39.095001220703125
1,4621,34.35649871826172
1,4622,34.12300109863281
1,4641,36.132911682128906
1,4652,-10000000000.0
1,4655,37.046836853027344
1,4656,35.481998443603516
1,4657,37.21699905395508
1,4658,33.94900131225586
1,4659,34.14059829711914
1,4660,35.45880126953125
1,4661,35.97890090942383
1,4684,-10000000000.0
1,4686,35.5348014831543
1,4687,34.4026985168457
1,4689,29.836000442504883
1,4691,36.21900177001953
1,4699,34.91899871826172
1,4708,32.37714767456055
1,4714,-10000000000.0
1,4724,36.01484298706055
1,4728,35.39789962768555
1,4729,33.96900177001953
1,4731,35.44900131225586
1,4735,33.84199905395508
1,4737,34.78499984741211
1,4738,34.8849983215332
1,4739,36.27899932861328
1,4740,36.694801330566406
1,4757,34.55099868774414
1,4769,34.77507019042969
1,4778,35.645198822021484
1,4782,36.32099914550781
1,4784,-10000000000.0
1,4810,34.01559829711914
1,4811,36.25299835205078
1,4813,33.928001403808594
1,4836,39.189998626708984
1,4838,33.85673141479492
1,4839,34.345001220703125
1,4840,35.47800064086914
1,4844,34.75
1,4864,35.10668182373047
1,4870,34.543399810791016
1,4872,36.82099914550781
1,4877,35.39039993286133
1,4894,33.048927307128906
1,4919,34.51933670043945
1,4922,36.12037658691406
1,4927,36.026058197021484
1,4933,35.983001708984375
1,4935,39.279998779296875
1,4938,34.45199966430664
1,4941,34.557498931884766
1,4952,32.39979934692383
1,4965,35.61977005004883
1,4970,33.5
1,4974,36.986000061035156
1,4975,36.9109992980957
1,4978,34.189998626708984
1,5006,33.87290954589844
1,5007,36.40800094604492
1,5009,-10000000000.0
1,5041,33.76060104370117
1,5043,36.165000915527344
1,5045,36.02000045776367
1,5046,35.660099029541016
1,5048,36.37699890136719
1,5049,26.903249740600586
1,5064,36.120758056640625
1,5093,-10000000000.0
1,5097,35.018001556396484
1,5128,34.97850036621094
1,5131,-10000000000.0
1,5132,35.68519973754883
1,5136,36.74100112915039
1,5155,18.42799949645996
1,5167,-10000000000.0
1,5176,36.8129997253418
1,5178,36.33599853515625
1,5190,-10000000000.0
1,5199,35.612998962402344
1,5200,-10000000000.0
1,5211,33.82681655883789
1,5217,35.61731719970703
1,5223,34.54199981689453
1,5244,36.73699951171875
1,5265,37.117000579833984
1,5266,36.15984344482422
1,5271,37.32500076293945
1,5293,34.151241302490234
1,5295,-10000000000.0
1,5309,35.24509811401367
1,5311,35.43299865722656
1,5313,34.62770080566406
1,5319,35.34700012207031
1,5341,34.7376594543457
1,5342,35.65530014038086
1,5343,36.41400146484375
1,5344,35.58300018310547
1,5345,35.69200134277344
1,5346,-10000000000.0
1,5354,33.98500061035156
1,5376,-10000000000.0
1,5383,36.31999969482422
1,5393,36.25899887084961
1,5403,34.158119201660156
1,5404,32.37059783935547
1,5411,36.02568817138672
1,5413,33.28600311279297
1,5424,34.64609909057617
1,5430,32.85599899291992
1,5455,34.900997161865234
1,5465,36.090999603271484
1,5466,-10000000000.0
1,5467,-10000000000.0
1,5470,-10000000000.0
1,5471,33.58700180053711
1,5474,35.5275993347168
1,5475,-10000000000.0
1,5493,35.87718963623047
1,5501,35.886146545410156
1,5511,-10000000000.0
1,5535,36.206016540527344
1,5539,36.481998443603516
1,5543,35.812835693359375
1,5545,35.12200164794922
1,5546,36.814998626708984
1,5551,-10000000000.0
1,5568,-10000000000.0
1,5574,34.75239944458008
1,5599,35.63959884643555
1,5600,35.192298889160156
1,5602,36.68199920654297
1,5603,36.534000396728516
1,5604,34.34709930419922
1,5616,35.914085388183594
1,5629,34.74359893798828
1,5631,35.87179946899414
1,5637,34.118751525878906
1,5641,35.96236038208008
1,5643,34.82326889038086
1,5653,38.2130012512207
1,5654,33.84171676635742
1,5692,-10000000000.0
1,5699,33.33011245727539
1,5706,34.882118225097656
1,5714,34.57099914550781
1,5719,32.365196228027344
1,5722,-10000000000.0
1,5724,-10000000000.0
1,5726,34.900123596191406
1,5730,33.26100158691406
1,5733,-10000000000.0
1,5736,36.277000427246094
1,5753,35.41233825683594
1,5763,35.194698333740234
1,5765,36.547847747802734
1,5769,34.581600189208984
1,5800,36.01100158691406
1,5808,35.89400100708008
1,5810,36.18299865722656
1,5841,33.77080154418945
1,5843,34.0359992980957
1,5845,-10000000000.0
1,5849,-10000000000.0
1,5850,37.45199966430664
1,5864,34.36148452758789
1,5865,35.40266418457031
1,5876,-10000000000.0
1,5886,34.03950119018555
1,5903,35.969749450683594
1,5927,35.12139892578125
1,5950,35.72100067138672
1,5954,35.24100112915039
1,5955,34.727500915527344
1,5978,35.90885925292969
1,5992,34.82735061645508
1,5993,35.84895706176758
1,6004,34.622894287109375
1,6007,35.7130012512207
1,6011,-10000000000.0
1,6013,37.10900115966797
1,6026,34.60776138305664
1,6031,35.97844314575195
1,6034,34.7851676940918
1,6036,35.6343994140625
