2025-06-08 18:17:03,977 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:03,977 [1525] INFO: GDAL signalled an error: err_no=1, msg='data/landsat_eastern_shore_1984-03-01_1984-03-31.tif: WriteEncodedTile/Strip() failed.'
2025-06-08 18:17:03,991 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:07,120 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:07,120 [1525] INFO: GDAL signalled an error: err_no=1, msg='data/landsat_eastern_shore_1984-03-01_1984-03-31.tif: WriteEncodedTile/Strip() failed.'
2025-06-08 18:17:07,127 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:10,264 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:10,264 [1525] INFO: GDAL signalled an error: err_no=1, msg='data/landsat_eastern_shore_1984-03-01_1984-03-31.tif: WriteEncodedTile/Strip() failed.'
2025-06-08 18:17:10,268 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:10,659 [1525] INFO: Found credentials in shared credentials file: ~/.aws/credentials
2025-06-08 18:17:36,722 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:36,722 [1525] INFO: GDAL signalled an error: err_no=1, msg='data/landsat_eastern_shore_1984-03-01_1984-03-31.tif: WriteEncodedTile/Strip() failed.'
2025-06-08 18:17:36,754 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:40,309 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:40,309 [1525] INFO: GDAL signalled an error: err_no=1, msg='data/landsat_eastern_shore_1984-03-01_1984-03-31.tif: WriteEncodedTile/Strip() failed.'
2025-06-08 18:17:40,335 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:43,961 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:43,961 [1525] INFO: GDAL signalled an error: err_no=1, msg='data/landsat_eastern_shore_1984-03-01_1984-03-31.tif: WriteEncodedTile/Strip() failed.'
2025-06-08 18:17:43,980 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:47,584 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:47,585 [1525] INFO: GDAL signalled an error: err_no=1, msg='data/landsat_eastern_shore_1984-03-01_1984-03-31.tif: WriteEncodedTile/Strip() failed.'
2025-06-08 18:17:47,599 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:51,232 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:51,232 [1525] INFO: GDAL signalled an error: err_no=1, msg='data/landsat_eastern_shore_1984-03-01_1984-03-31.tif: WriteEncodedTile/Strip() failed.'
2025-06-08 18:17:51,240 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:54,995 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:54,995 [1525] INFO: GDAL signalled an error: err_no=1, msg='data/landsat_eastern_shore_1984-03-01_1984-03-31.tif: WriteEncodedTile/Strip() failed.'
2025-06-08 18:17:54,999 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:17:55,055 [1525] INFO: Found credentials in shared credentials file: ~/.aws/credentials
2025-06-08 18:18:04,967 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
